PersonID,EAR,BlinkCount,MAR,YawnCount,EyeClosedSeconds,HeadDirection,Emotion,Timestamp
p31,0.327,36,0.005,4,0,Down,NEUTRAL,11:13:39
p31,0.326,37,0.183,4,0,Down,NEUTRAL,11:13:41
p31,0.316,38,0.006,4,0,Down,NEUTRAL,11:13:43
p31,0.327,38,0.031,4,0,Down,NEUTRAL,11:13:45
p31,0.139,38,0.003,4,0.33,Down,TIRED,11:13:47
p31,0.328,39,0.002,4,0,Down,NEUTRAL,11:13:49
p31,0.279,45,0.009,4,0,Down,NEUTRAL,11:13:51
p31,0.288,45,0.002,4,0,Down,NEUTRAL,11:13:53
p32,0.284,0,0.234,0,0,Down,NEUTRAL,11:14:30
p32,0.323,1,0.167,0,0,Down,NEUTRAL,11:14:32
p32,0.305,1,0.222,0,0,Down,NEUTRAL,11:14:34
p32,0.382,3,0.002,0,0,Down,NEUTRAL,11:14:36
p32,0.428,4,0.192,0,0,Left,NEUTRAL,11:14:38
p32,0.272,5,0.227,0,0,Down,NEUTRAL,11:14:40
p32,0.342,8,0.009,1,0,Down,NEUTRAL,11:14:42
p32,0.312,9,0.23,1,0,Down,NEUTRAL,11:14:44
p32,0.318,9,0.182,1,0,Down,NEUTRAL,11:14:46
p32,0.281,10,0.195,1,0,Down,NEUTRAL,11:14:48
p32,0.36,11,0.005,1,0,Down,NEUTRAL,11:14:50
p32,0.073,11,0.002,1,0.56,Down,TIRED,11:14:52
p32,0.276,13,0.239,1,0,Down,NEUTRAL,11:14:54
p32,0.166,14,0.602,4,0.0,Right,TIRED,11:14:56
p32,0.348,16,0.005,4,0,Down,NEUTRAL,11:14:58
p32,0.384,17,0.16,4,0,Down,NEUTRAL,11:15:00
p32,0.324,18,0.016,4,0,Down,NEUTRAL,11:15:02
p32,0.323,19,0.002,4,0,Down,NEUTRAL,11:15:04
p32,0.308,19,0.217,4,0,Down,NEUTRAL,11:15:06
p32,0.271,21,0.344,4,0,Down,NEUTRAL,11:15:08
p32,0.23,25,0.343,4,0,Down,NEUTRAL,11:15:10
p33,0.363,0,0.206,0,0,Down,NEUTRAL,11:16:21
p33,0.359,0,0.08,0,0,Down,NEUTRAL,11:16:23
p33,0.353,0,0.007,0,0,Down,NEUTRAL,11:16:25
p33,0.406,0,0.014,0,0,Down,NEUTRAL,11:16:27
p33,0.266,4,0.138,0,0,Down,BLINK_DETECTED,11:16:29
p33,0.427,6,0.006,0,0,Down,NEUTRAL,11:16:31
p33,0.412,6,0.005,0,0,Down,NEUTRAL,11:16:33
p33,0.391,6,0.002,0,0,Down,NEUTRAL,11:16:35
p33,0.376,7,0.005,0,0,Down,NEUTRAL,11:16:37
p33,0.411,11,0.002,0,0,Down,NEUTRAL,11:16:39
p33,0.207,12,0.003,0,0,Down,ANGRY,11:16:41
p33,0.398,12,0.013,0,0,Down,NEUTRAL,11:16:43
p33,0.404,12,0.101,0,0,Down,NEUTRAL,11:16:45
p33,0.418,12,0.007,0,0,Down,NEUTRAL,11:16:47
p33,0.403,12,0.006,0,0,Down,NEUTRAL,11:16:49
p33,0.379,13,0.005,0,0,Down,NEUTRAL,11:16:51
p33,0.398,13,0.057,0,0,Down,NEUTRAL,11:16:53
p33,0.272,14,0.033,0,0,Down,NEUTRAL,11:16:55
p33,0.381,15,0.005,0,0,Down,NEUTRAL,11:16:57
p33,0.253,17,0.027,0,0,Down,BLINK_DETECTED,11:16:59
p33,0.36,17,0.004,0,0,Down,NEUTRAL,11:17:01
p33,0.392,19,0.011,0,0,Down,NEUTRAL,11:17:03
p33,0.486,19,0.04,0,0,Down,NEUTRAL,11:17:05
p33,0.322,21,0.001,0,0,Down,NEUTRAL,11:17:07
p33,0.203,22,0.278,0,0,Down,BLINK_DETECTED,11:17:09
p33,0.362,24,0.28,0,0,Down,NEUTRAL,11:17:11
p33,0.112,24,0.011,0,0.13,Down,TIRED,11:17:13
p33,0.38,26,0.426,0,0,Down,HAPPY,11:17:15
p33,0.381,26,0.003,0,0,Down,NEUTRAL,11:17:17
p33,0.143,26,0.013,0,0.04,Down,TIRED,11:17:19
p33,0.405,27,0.676,4,0,Left,NEUTRAL,11:17:21
p33,0.381,28,0.313,6,0,Down,NEUTRAL,11:17:23
p33,0.305,28,0.328,6,0,Down,NEUTRAL,11:17:25
p33,0.351,28,0.21,6,0,Down,NEUTRAL,11:17:27
p33,0.31,28,0.425,6,0,Down,HAPPY,11:17:29
p33,0.264,30,0.135,6,0,Down,NEUTRAL,11:17:31
p33,0.369,31,0.347,6,0,Down,NEUTRAL,11:17:33
p33,0.305,31,0.001,8,0,Down,NEUTRAL,11:17:35
p34,0.338,0,0.263,0,0,Down,NEUTRAL,11:18:03
p34,0.299,0,0.006,0,0,Down,NEUTRAL,11:18:05
p34,0.299,0,0.302,0,0,Down,NEUTRAL,11:18:07
p34,0.276,0,0.416,0,0,Down,HAPPY,11:18:10
p34,0.282,1,0.361,0,0,Down,NEUTRAL,11:18:12
p34,0.319,1,0.017,0,0,Down,NEUTRAL,11:18:14
p34,0.27,1,0.299,0,0,Down,NEUTRAL,11:18:16
p34,0.315,2,0.225,0,0,Down,NEUTRAL,11:18:18
p34,0.414,3,0.084,0,0,Down,NEUTRAL,11:18:20
p34,0.322,4,0.228,0,0,Down,NEUTRAL,11:18:22
p34,0.308,4,0.313,0,0,Down,NEUTRAL,11:18:24
p34,0.239,4,0.258,2,0,Down,NEUTRAL,11:18:26
p34,0.294,5,0.033,2,0,Down,NEUTRAL,11:18:28
p34,0.289,5,0.004,2,0,Down,NEUTRAL,11:18:30
p34,0.311,6,0.028,2,0,Down,NEUTRAL,11:18:32
p34,0.318,9,0.03,2,0,Down,NEUTRAL,11:18:34
p34,0.303,10,0.003,2,0,Down,NEUTRAL,11:18:36
p34,0.119,10,0.007,2,1.34,Down,TIRED,11:18:38
p34,0.258,11,0.005,2,0,Down,NEUTRAL,11:18:40
p34,0.285,11,0.36,2,0,Down,NEUTRAL,11:18:42
p34,0.254,11,0.302,2,0,Down,NEUTRAL,11:18:44
p34,0.297,11,0.009,2,0,Down,NEUTRAL,11:18:46
p34,0.291,11,0.004,2,0,Down,NEUTRAL,11:18:48
p35,0.394,0,0.005,0,0,Down,NEUTRAL,11:19:56
p35,0.369,0,0.008,0,0,Down,NEUTRAL,11:19:58
p35,0.269,0,0.033,0,0,Down,NEUTRAL,11:20:00
p35,0.269,3,0.004,0,0,Down,NEUTRAL,11:20:02
p35,0.227,5,0.008,0,0,Down,NEUTRAL,11:20:04
p35,0.341,7,0.0,0,0,Down,NEUTRAL,11:20:06
p35,0.338,8,0.003,0,0,Down,NEUTRAL,11:20:08
p35,0.341,8,0.003,0,0,Down,NEUTRAL,11:20:10
p35,0.225,9,0.241,0,0,Down,NEUTRAL,11:20:12
p35,0.298,11,0.025,0,0,Down,NEUTRAL,11:20:14
p35,0.319,12,0.008,0,0,Down,NEUTRAL,11:20:16
p35,0.304,13,0.002,0,0,Down,NEUTRAL,11:20:18
p35,0.298,14,0.096,0,0,Down,NEUTRAL,11:20:20
p35,0.336,16,0.003,0,0,Down,NEUTRAL,11:20:22
p35,0.311,17,0.076,0,0,Down,NEUTRAL,11:20:24
p35,0.304,21,0.002,0,0,Down,NEUTRAL,11:20:27
p35,0.34,21,0.004,0,0,Down,NEUTRAL,11:20:29
p35,0.27,23,0.005,0,0,Down,NEUTRAL,11:20:31
p35,0.336,25,0.003,0,0,Down,NEUTRAL,11:20:33
p35,0.29,26,0.008,0,0,Down,NEUTRAL,11:20:35
p35,0.345,26,0.004,0,0,Down,NEUTRAL,11:20:37
p35,0.36,26,0.004,0,0,Down,NEUTRAL,11:20:39
p35,0.355,26,0.545,0,0,Down,HAPPY,11:20:41
p35,0.319,27,0.255,3,0,Down,NEUTRAL,11:20:43
p35,0.264,28,0.348,3,0,Down,NEUTRAL,11:20:45
p35,0.309,28,0.284,3,0,Down,NEUTRAL,11:20:47
p35,0.3,28,0.202,3,0,Down,NEUTRAL,11:20:49
p35,0.201,31,0.002,3,0,Down,BLINK_DETECTED,11:20:51
p35,0.318,32,0.007,3,0,Down,NEUTRAL,11:20:53
p35,0.312,32,0.128,3,0,Down,NEUTRAL,11:20:55
p36,0.385,0,0.002,0,0,Down,NEUTRAL,11:21:31
p36,0.229,0,0.043,0,0,Down,NEUTRAL,11:21:33
p36,0.331,1,0.002,0,0,Down,NEUTRAL,11:21:35
p36,0.273,1,0.004,0,0,Down,NEUTRAL,11:21:37
p36,0.193,2,0.003,0,0.09,Down,ANGRY,11:21:39
p36,0.331,6,0.005,0,0,Down,NEUTRAL,11:21:41
p36,0.427,7,0.196,0,0,Right,NEUTRAL,11:21:43
p36,0.185,7,0.042,0,1.17,Down,ANGRY,11:21:45
p36,0.257,8,0.018,0,0,Down,NEUTRAL,11:21:47
p36,0.274,8,0.024,0,0,Down,NEUTRAL,11:21:49
p36,0.282,9,0.076,0,0,Down,NEUTRAL,11:21:51
p36,0.304,9,0.002,0,0,Down,NEUTRAL,11:21:54
p36,0.34,10,0.144,0,0,Down,NEUTRAL,11:21:56
p36,0.336,10,0.016,0,0,Down,NEUTRAL,11:21:58
p36,0.325,11,0.076,0,0,Right,NEUTRAL,11:22:00
p36,0.321,12,0.006,0,0,Down,NEUTRAL,11:22:02
p36,0.524,13,0.008,0,0,Left,NEUTRAL,11:22:04
p36,0.265,13,0.003,0,0,Down,NEUTRAL,11:22:06
p36,0.299,13,0.161,0,0,Down,NEUTRAL,11:22:08
p36,0.32,15,0.195,0,0,Down,NEUTRAL,11:22:10
p36,0.328,15,0.162,0,0,Down,NEUTRAL,11:22:12
p36,0.279,16,0.002,0,0,Down,NEUTRAL,11:22:14
p37,0.361,0,0.008,0,0,Down,NEUTRAL,11:22:33
p37,0.255,0,0.024,0,0,Down,NEUTRAL,11:22:35
p37,0.329,2,0.259,0,0,Down,NEUTRAL,11:22:37
p37,0.299,3,0.007,0,0,Down,NEUTRAL,11:22:39
p37,0.305,6,0.002,0,0,Down,NEUTRAL,11:22:41
p37,0.196,8,0.014,0,0.05,Left,ANGRY,11:22:43
p37,0.137,11,0.003,0,0.11,Down,TIRED,11:22:46
p37,0.591,12,0.66,2,0,Left,NEUTRAL,11:22:48
p37,0.319,13,0.009,3,0,Down,NEUTRAL,11:22:50
p37,0.543,15,0.071,3,0,Left,NEUTRAL,11:22:52
p37,0.137,16,0.004,3,0.0,Down,TIRED,11:22:54
p37,0.462,17,0.003,3,0,Down,NEUTRAL,11:22:56
p37,0.305,18,0.002,3,0,Down,BLINK_DETECTED,11:22:58
p37,0.393,22,0.117,3,0,Down,NEUTRAL,11:23:00
p37,0.269,23,0.008,3,0,Down,NEUTRAL,11:23:02
p37,0.076,25,0.002,3,0.15,Down,TIRED,11:23:04
p37,0.369,26,0.004,3,0,Down,NEUTRAL,11:23:06
p37,0.358,26,0.969,4,0,Down,SURPRISED,11:23:08
p37,0.616,28,0.58,5,0,Left,BLINK_DETECTED,11:23:10
p37,0.296,29,0.163,7,0,Down,NEUTRAL,11:23:12
p37,0.339,29,0.375,8,0,Down,NEUTRAL,11:23:14
p37,0.289,30,0.004,8,0,Down,NEUTRAL,11:23:16
p37,0.382,30,0.006,8,0,Right,NEUTRAL,11:23:18
p37,0.325,33,0.003,8,0,Down,NEUTRAL,11:23:20
p37,0.311,33,0.121,8,0,Down,NEUTRAL,11:23:22
p37,0.693,36,0.01,8,0,Left,NEUTRAL,11:23:24
p37,0.277,37,0.013,8,0,Down,NEUTRAL,11:23:26
p37,0.375,37,0.442,8,0,Down,HAPPY,11:23:28
p38,0.318,0,0.387,0,0,Down,NEUTRAL,11:23:56
p38,0.361,0,0.385,0,0,Down,NEUTRAL,11:23:58
p38,0.193,2,0.005,0,0.0,Down,ANGRY,11:24:00
p38,0.191,2,0.003,0,2.01,Down,ANGRY,11:24:02
p38,0.293,3,0.011,0,0,Down,NEUTRAL,11:24:04
p38,0.364,3,0.022,0,0,Down,NEUTRAL,11:24:06
p38,0.393,3,0.009,0,0,Down,NEUTRAL,11:24:08
p38,0.38,4,1.067,0,0,Down,SURPRISED,11:24:10
p38,0.405,5,0.475,6,0,Down,HAPPY,11:24:12
p38,0.325,7,0.009,6,0,Down,NEUTRAL,11:24:14
p38,0.167,7,0.005,6,1.5,Down,TIRED,11:24:16
p38,0.349,8,0.003,6,0,Down,NEUTRAL,11:24:18
p38,0.38,8,0.005,6,0,Down,NEUTRAL,11:24:20
p38,0.377,8,0.004,6,0,Down,NEUTRAL,11:24:22
p38,0.445,8,0.008,6,0,Down,NEUTRAL,11:24:24
p38,0.373,8,0.073,6,0,Down,NEUTRAL,11:24:26
p38,0.362,8,0.004,6,0,Down,NEUTRAL,11:24:28
p38,0.262,9,0.091,6,0,Down,NEUTRAL,11:24:30
p39,0.213,0,0.305,0,0,Down,ANGRY,12:00:19
p39,0.256,8,0.262,0,0,Down,NEUTRAL,12:00:21
p39,0.321,8,0.21,0,0,Down,NEUTRAL,12:00:23
p39,0.266,8,0.243,0,0,Up,NEUTRAL,12:00:25
p39,0.366,10,0.008,0,0,Down,NEUTRAL,12:00:27
p39,0.399,10,0.006,0,0,Down,NEUTRAL,12:00:29
p39,0.383,11,0.012,0,0,Right,NEUTRAL,12:00:31
p39,0.351,14,0.776,0,0,Down,SURPRISED,12:00:33
p39,0.273,15,0.003,1,0,Down,NEUTRAL,12:00:35
p39,0.354,16,0.451,1,0,Right,HAPPY,12:00:37
p39,0.257,21,0.206,2,0,Down,NEUTRAL,12:00:39
p39,0.378,21,0.008,2,0,Down,NEUTRAL,12:00:41
p39,0.353,21,0.003,2,0,Down,NEUTRAL,12:00:43
p39,0.314,22,0.287,3,0,Right,YAWNING,12:00:45
p39,0.311,26,0.386,3,0,Down,NEUTRAL,12:00:48
p39,0.392,28,0.004,3,0,Down,NEUTRAL,12:00:50
p39,0.353,29,0.256,3,0,Down,NEUTRAL,12:00:52
p39,0.322,29,0.002,4,0,Down,NEUTRAL,12:00:54
p39,0.347,30,0.002,4,0,Down,NEUTRAL,12:00:56
p39,0.291,32,0.663,6,0,Down,NEUTRAL,12:00:58
p39,0.26,32,0.24,7,0,Left,NEUTRAL,12:01:00
p39,0.124,32,0.33,7,0.05,Down,TIRED,12:01:02
p39,0.327,34,0.006,7,0,Down,NEUTRAL,12:01:04
p39,0.288,36,0.005,7,0,Down,NEUTRAL,12:01:06
p39,0.27,38,0.185,7,0,Down,NEUTRAL,12:01:08
p39,0.322,39,0.23,7,0,Right,NEUTRAL,12:01:10
p40,0.301,0,0.261,0,0,Down,NEUTRAL,12:02:11
p40,0.333,0,0.002,0,0,Down,NEUTRAL,12:02:13
p40,0.352,0,0.002,0,0,Down,NEUTRAL,12:02:15
p40,0.283,0,0.391,0,0,Down,NEUTRAL,12:02:17
p40,0.252,0,0.315,0,0,Down,NEUTRAL,12:02:19
p40,0.353,1,0.002,0,0,Down,NEUTRAL,12:02:21
p40,0.337,3,0.002,0,0,Down,NEUTRAL,12:02:23
p40,0.253,3,1.014,0,0,Down,SURPRISED,12:02:25
p40,0.273,4,0.322,1,0,Down,NEUTRAL,12:02:27
p40,0.218,4,0.977,1,0,Down,SURPRISED,12:02:29
p40,0.148,5,0.389,2,0.15,Down,TIRED,12:02:31
p40,0.25,10,0.365,2,0,Down,NEUTRAL,12:02:33
p40,0.25,10,0.004,2,0,Down,NEUTRAL,12:02:35
p40,0.232,12,0.004,3,0,Down,NEUTRAL,12:02:37
p40,0.141,14,0.35,3,0.17,Down,TIRED,12:02:39
p40,0.198,18,0.378,5,0.37,Down,SAD,12:02:41
p40,0.238,21,0.459,5,0,Down,HAPPY,12:02:43
p40,0.248,21,0.002,6,0,Down,NEUTRAL,12:02:45
p40,0.302,21,0.009,6,0,Down,NEUTRAL,12:02:47
p40,0.3,21,0.178,6,0,Down,NEUTRAL,12:02:49
p40,0.242,25,0.001,6,0,Down,NEUTRAL,12:02:51
p40,0.341,25,0.004,6,0,Down,NEUTRAL,12:02:53
p40,0.312,25,0.002,6,0,Down,NEUTRAL,12:02:55
p40,0.339,25,0.002,6,0,Down,NEUTRAL,12:02:57
p40,0.266,26,0.008,6,0,Down,NEUTRAL,12:02:59
p40,0.285,26,0.001,6,0,Down,NEUTRAL,12:03:01
p40,0.333,26,0.361,6,0,Down,NEUTRAL,12:03:03
p40,0.308,0,0.376,0,0,Up,NEUTRAL,12:03:46
p40,0.278,3,0.004,3,0,Down,NEUTRAL,12:03:48
p40,0.276,3,0.011,3,0,Down,NEUTRAL,12:03:50
p40,0.298,3,0.005,3,0,Down,NEUTRAL,12:03:52
p40,0.308,3,0.005,3,0,Down,NEUTRAL,12:03:54
p40,0.276,3,0.002,3,0,Down,NEUTRAL,12:03:56
p40,0.29,3,0.005,3,0,Down,NEUTRAL,12:03:58
p40,0.315,3,0.017,3,0,Down,NEUTRAL,12:04:00
p40,0.292,3,0.006,3,0,Down,NEUTRAL,12:04:02
p40,0.283,3,0.01,3,0,Down,NEUTRAL,12:04:04
p40,0.27,4,0.003,3,0,Down,NEUTRAL,12:04:06
p40,0.328,4,0.0,3,0,Down,NEUTRAL,12:04:08
p40,0.29,4,0.001,3,0,Down,NEUTRAL,12:04:10
p40,0.44,4,0.008,3,0,Left,NEUTRAL,12:04:12
p40,0.344,4,0.119,3,0,Down,NEUTRAL,12:04:14
p40,0.329,5,0.026,3,0,Down,NEUTRAL,12:04:16
p40,0.277,5,0.007,3,0,Down,NEUTRAL,12:04:18
p40,0.304,5,0.01,3,0,Down,NEUTRAL,12:04:20
p40,0.324,5,0.007,3,0,Down,NEUTRAL,12:04:23
p40,0.308,5,0.001,3,0,Down,NEUTRAL,12:04:25
p40,0.169,8,0.003,3,0.27,Down,TIRED,12:04:27
p40,0.187,9,0.003,3,0.59,Down,ANGRY,12:04:29
p40,0.22,15,0.004,3,0,Down,NEUTRAL,12:04:31
p40,0.21,25,0.001,3,0,Down,ANGRY,12:04:33
p40,0.208,35,0.006,3,0,Down,BLINK_DETECTED,12:04:35
p40,0.192,45,0.005,3,0.0,Down,ANGRY,12:04:37
p40,0.213,57,0.009,3,0,Down,BLINK_DETECTED,12:04:39
p40,0.197,65,0.021,3,0.0,Down,ANGRY,12:04:41
p40,0.209,74,0.007,3,0,Down,ANGRY,12:04:43
p40,0.219,88,0.021,3,0,Down,ANGRY,12:04:45
p40,0.173,96,0.037,3,0.39,Down,TIRED,12:04:47
p40,0.214,101,0.006,3,0,Down,ANGRY,12:04:49
p40,0.202,110,0.003,3,0,Down,BLINK_DETECTED,12:04:51
p40,0.316,116,0.002,3,0,Down,NEUTRAL,12:04:53
p40,0.208,122,0.008,3,0,Down,ANGRY,12:04:55
p40,0.25,123,0.007,3,0,Down,NEUTRAL,12:04:57
p40,0.255,123,0.009,3,0,Down,NEUTRAL,12:04:59
p40,0.326,123,0.007,3,0,Down,NEUTRAL,12:05:01
p40,0.302,123,0.002,3,0,Down,NEUTRAL,12:05:03
p40,0.321,123,0.004,3,0,Down,NEUTRAL,12:05:05
p40,0.328,125,0.002,3,0,Down,NEUTRAL,12:05:07
p40,0.302,125,0.003,3,0,Down,NEUTRAL,12:05:09
p40,0.268,125,0.004,3,0,Down,NEUTRAL,12:05:11
p40,0.317,125,0.012,3,0,Down,NEUTRAL,12:05:13
p40,0.331,125,0.004,3,0,Down,NEUTRAL,12:05:15
p40,0.341,125,0.006,3,0,Up,NEUTRAL,12:05:17
p40,0.349,125,0.009,3,0,Down,NEUTRAL,12:05:19
p40,0.324,125,0.008,3,0,Up,NEUTRAL,12:05:21
p40,0.255,125,0.008,3,0,Down,NEUTRAL,12:05:23
p40,0.277,125,0.002,3,0,Down,NEUTRAL,12:05:25
p40,0.246,125,0.002,3,0,Down,NEUTRAL,12:05:27
p40,0.287,125,0.018,3,0,Up,NEUTRAL,12:05:29
p40,0.367,125,0.005,3,0,Down,NEUTRAL,12:05:31
p40,0.343,125,0.01,3,0,Down,NEUTRAL,12:05:34
p40,0.287,125,0.012,3,0,Up,NEUTRAL,12:05:36
p40,0.278,125,0.025,3,0,Down,NEUTRAL,12:05:38
p40,0.263,125,0.003,3,0,Down,NEUTRAL,12:05:40
p40,0.284,125,0.002,3,0,Down,NEUTRAL,12:05:42
p40,0.225,125,0.007,3,0,Down,NEUTRAL,12:05:44
p40,0.339,125,0.01,3,0,Down,NEUTRAL,12:05:46
p40,0.27,125,0.009,3,0,Up,NEUTRAL,12:05:49
p40,0.292,127,0.088,3,0,Up,NEUTRAL,12:05:51
p40,0.27,127,0.011,4,0,Down,NEUTRAL,12:05:53
p40,0.287,127,0.006,4,0,Down,NEUTRAL,12:05:55
p40,0.24,0,0.033,0,0,Up,NEUTRAL,12:11:14
p40,0.287,5,0.554,4,0,Down,NEUTRAL,12:11:16
p40,0.384,5,0.477,5,0,Down,HAPPY,12:11:18
p40,0.381,6,0.075,6,0,Down,NEUTRAL,12:11:20
p40,0.252,6,0.348,6,0,Down,NEUTRAL,12:11:22
p40,0.32,6,0.005,6,0,Down,NEUTRAL,12:11:24
p40,0.257,6,0.309,6,0,Down,NEUTRAL,12:11:26
p40,0.438,10,0.0,6,0,Down,NEUTRAL,12:11:28
p40,0.289,10,0.396,6,0,Down,NEUTRAL,12:11:30
p40,0.347,11,0.315,6,0,Down,NEUTRAL,12:11:33
p40,0.237,12,0.33,6,0,Up,NEUTRAL,12:11:35
p40,0.322,12,0.393,6,0,Down,NEUTRAL,12:11:37
p40,0.267,13,0.235,6,0,Down,NEUTRAL,12:11:39
p40,0.458,13,0.333,6,0,Down,NEUTRAL,12:11:41
p40,0.307,13,0.002,6,0,Down,NEUTRAL,12:11:43
p40,0.323,13,0.001,6,0,Down,NEUTRAL,12:11:45
p40,0.337,14,0.63,7,0,Down,NEUTRAL,12:11:47
p40,0.324,15,0.478,7,0,Down,HAPPY,12:11:49
p40,0.28,16,0.001,7,0,Down,NEUTRAL,12:11:51
p40,0.327,17,0.004,7,0,Down,NEUTRAL,12:11:53
p40,0.395,17,0.365,7,0,Down,NEUTRAL,12:11:55
p40,0.395,17,0.32,7,0,Down,NEUTRAL,12:11:57
p40,0.303,17,0.416,8,0,Down,HAPPY,12:11:59
p40,0.133,18,0.002,8,0.06,Down,TIRED,12:12:01
p40,0.326,20,0.009,8,0,Down,NEUTRAL,12:12:03
p40,0.267,20,0.13,8,0,Down,NEUTRAL,12:12:05
p40,0.352,20,0.464,8,0,Down,HAPPY,12:12:07
p40,0.261,21,0.221,8,0,Down,NEUTRAL,12:12:09
p40,0.286,21,0.438,8,0,Up,HAPPY,12:12:11
p40,0.274,27,0.368,8,0,Up,NEUTRAL,12:12:13
p40,0.304,28,0.008,8,0,Up,NEUTRAL,12:12:15
p40,0.338,30,0.199,8,0,Up,NEUTRAL,12:12:17
p40,0.331,31,0.466,8,0,Down,HAPPY,12:12:19
p40,0.286,32,0.315,8,0,Down,NEUTRAL,12:12:21
p40,0.27,33,0.001,8,0,Down,NEUTRAL,12:12:23
p40,0.234,41,0.001,8,0,Down,NEUTRAL,12:12:25
p40,0.247,41,0.004,8,0,Down,NEUTRAL,12:12:27
p40,0.3,0,0.447,0,0,Down,HAPPY,12:12:55
p40,0.375,0,0.024,3,0,Down,NEUTRAL,12:12:57
p40,0.382,0,0.011,3,0,Down,NEUTRAL,12:12:59
p40,0.277,3,0.029,3,0,Down,NEUTRAL,12:13:01
p40,0.287,4,0.009,3,0,Down,NEUTRAL,12:13:03
p40,0.234,7,0.004,4,0,Down,NEUTRAL,12:13:06
p40,0.345,10,0.01,4,0,Down,NEUTRAL,12:13:08
p40,0.326,11,0.017,4,0,Down,NEUTRAL,12:13:10
p40,0.379,11,0.004,4,0,Down,NEUTRAL,12:13:12
p40,0.369,11,0.014,4,0,Down,NEUTRAL,12:13:14
p40,0.402,0,0.023,0,0,Down,NEUTRAL,12:15:38
p40,0.361,0,0.301,0,0,Down,NEUTRAL,12:15:40
p40,0.356,1,0.135,0,0,Down,NEUTRAL,12:15:42
p40,0.339,1,0.324,1,0,Down,NEUTRAL,12:15:44
p40,0.381,1,0.248,1,0,Down,NEUTRAL,12:15:46
p40,0.386,1,0.259,1,0,Down,NEUTRAL,12:15:48
p40,0.342,1,0.277,1,0,Down,NEUTRAL,12:15:50
p40,0.36,1,0.267,1,0,Down,NEUTRAL,12:15:52
p40,0.351,1,0.016,1,0,Down,NEUTRAL,12:15:54
p40,0.387,1,0.38,1,0,Down,NEUTRAL,12:15:56
p40,0.39,1,0.31,1,0,Down,NEUTRAL,12:15:58
p40,0.339,1,0.25,1,0,Down,NEUTRAL,12:16:00
p40,0.311,2,0.175,1,0,Down,NEUTRAL,12:16:02
p40,0.199,6,0.097,1,0.0,Down,ANGRY,12:16:04
p40,0.317,8,0.004,1,0,Down,NEUTRAL,12:16:06
p40,0.347,8,0.008,1,0,Down,NEUTRAL,12:16:08
p40,0.363,8,0.001,1,0,Down,NEUTRAL,12:16:10
p40,0.373,8,0.256,1,0,Down,NEUTRAL,12:16:12
p40,0.295,8,0.016,1,0,Down,NEUTRAL,12:16:14
p40,0.264,8,0.326,1,0,Down,NEUTRAL,12:16:16
p40,0.248,8,0.299,2,0,Down,NEUTRAL,12:16:18
p40,0.237,9,0.46,3,0,Down,HAPPY,12:16:20
p40,0.319,9,0.569,4,0,Down,YAWNING,12:16:22
p40,0.475,9,0.098,5,0,Right,NEUTRAL,12:16:25
p40,0.224,11,0.339,5,0,Down,BLINK_DETECTED,12:16:27
p40,0.303,11,0.178,5,0,Down,NEUTRAL,12:16:29
p40,0.407,12,0.011,5,0,Down,NEUTRAL,12:16:31
p40,0.4,12,0.015,5,0,Down,NEUTRAL,12:16:33
p40,0.362,12,0.155,5,0,Down,NEUTRAL,12:16:35
p40,0.405,12,0.328,5,0,Left,NEUTRAL,12:16:37
p40,0.343,12,0.1,6,0,Left,NEUTRAL,12:16:39
p40,0.246,12,0.268,12,0,Up,NEUTRAL,12:16:41
p40,0.246,14,0.291,12,0,Up,NEUTRAL,12:16:43
p40,0.288,15,0.051,12,0,Up,NEUTRAL,12:16:45
p40,0.201,22,0.012,15,0,Up,BLINK_DETECTED,12:16:47
p40,0.267,22,0.017,15,0,Left,NEUTRAL,12:16:49
p40,0.316,25,0.273,15,0,Down,NEUTRAL,12:16:51
p40,0.275,25,0.276,15,0,Down,NEUTRAL,12:16:53
p40,0.347,25,0.175,15,0,Down,NEUTRAL,12:16:55
p40,0.346,25,0.167,15,0,Down,NEUTRAL,12:16:57
p40,0.347,25,0.151,15,0,Down,NEUTRAL,12:16:59
p40,0.372,25,0.289,15,0,Down,NEUTRAL,12:17:01
p40,0.363,25,0.467,15,0,Down,HAPPY,12:17:04
p40,0.356,25,0.271,15,0,Down,NEUTRAL,12:17:06
p40,0.286,25,0.02,16,0,Up,NEUTRAL,12:17:09
p40,0.218,28,0.264,16,0,Up,BLINK_DETECTED,12:17:12
p40,0.359,29,0.514,16,0,Down,HAPPY,12:17:14
p40,0.36,29,0.03,17,0,Left,NEUTRAL,12:17:16
p40,0.298,29,0.072,17,0,Left,NEUTRAL,12:17:18
p40,0.399,29,0.015,18,0,Left,NEUTRAL,12:17:21
p40,0.29,29,0.375,18,0,Down,NEUTRAL,12:17:23
p40,0.308,29,0.28,18,0,Down,NEUTRAL,12:17:25
p40,0.396,29,0.037,18,0,Down,NEUTRAL,12:17:27
p40,0.39,29,0.254,19,0,Down,NEUTRAL,12:17:29
p40,0.356,29,0.068,19,0,Down,NEUTRAL,12:17:31
p40,0.317,29,0.341,19,0,Down,NEUTRAL,12:17:33
p40,0.345,29,0.33,20,0,Down,NEUTRAL,12:17:35
p40,0.441,29,0.013,20,0,Down,NEUTRAL,12:17:37
p40,0.402,29,0.024,21,0,Up,NEUTRAL,12:17:40
